SubTask,Balance,Difficulty,ExampleType,InputMode,ModelFamily,ModelName,Accuracy
prefix_traversal,unbalanced,medium,ZeroShot,edge,Qwen,Qwen2.5-72B-Instruct,77.78
prefix_traversal,balanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-72B-Instruct,100
prefix_traversal,unbalanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-72B-Instruct,27.78
prefix_traversal,balanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-72B-Instruct,27.78
prefix_traversal,balanced,hard,ZeroShot,edge,Qwen,Qwen2.5-72B-Instruct,0
prefix_traversal,balanced,easy,ZeroShot,edge,Qwen,Qwen2.5-72B-Instruct,100
prefix_traversal,unbalanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-72B-Instruct,85.19
prefix_traversal,balanced,medium,ZeroShot,edge,Qwen,Qwen2.5-72B-Instruct,48.15
prefix_traversal,balanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,0
prefix_traversal,unbalanced,hard,FewShot,edge,Qwen,Qwen2.5-7B-Instruct,0
prefix_traversal,unbalanced,easy,FewShot,edge,Qwen,Qwen2.5-7B-Instruct,83.33
prefix_traversal,balanced,hard,FewShot,edge,Qwen,Qwen2.5-7B-Instruct,0
prefix_traversal,unbalanced,medium,OneShot,edge,Qwen,Qwen2.5-7B-Instruct,33.33
prefix_traversal,unbalanced,medium,FewShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,48.15
prefix_traversal,balanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,40.74
prefix_traversal,balanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,33.33
prefix_traversal,balanced,medium,FewShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,33.33
prefix_traversal,balanced,hard,ZeroShot,edge,Qwen,Qwen2.5-7B-Instruct,0
prefix_traversal,unbalanced,medium,FewShot,edge,Qwen,Qwen2.5-7B-Instruct,40.74
prefix_traversal,unbalanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,91.67
prefix_traversal,unbalanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,95.83
prefix_traversal,balanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,95.83
prefix_traversal,balanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,0
prefix_traversal,balanced,easy,OneShot,edge,Qwen,Qwen2.5-7B-Instruct,70.83
prefix_traversal,balanced,hard,OneShot,edge,Qwen,Qwen2.5-7B-Instruct,0
prefix_traversal,unbalanced,medium,ZeroShot,edge,Qwen,Qwen2.5-7B-Instruct,29.63
prefix_traversal,balanced,easy,FewShot,edge,Qwen,Qwen2.5-7B-Instruct,75
prefix_traversal,balanced,easy,ZeroShot,edge,Qwen,Qwen2.5-7B-Instruct,79.17
prefix_traversal,balanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,95.83
prefix_traversal,unbalanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,48.15
prefix_traversal,unbalanced,hard,ZeroShot,edge,Qwen,Qwen2.5-7B-Instruct,0
prefix_traversal,balanced,medium,FewShot,edge,Qwen,Qwen2.5-7B-Instruct,18.52
prefix_traversal,unbalanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,11.11
prefix_traversal,balanced,medium,OneShot,edge,Qwen,Qwen2.5-7B-Instruct,3.7
prefix_traversal,balanced,hard,FewShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,0
prefix_traversal,unbalanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,62.96
prefix_traversal,balanced,easy,FewShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,91.67
prefix_traversal,unbalanced,easy,FewShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,95.83
prefix_traversal,unbalanced,hard,FewShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,16.67
prefix_traversal,unbalanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,11.11
prefix_traversal,unbalanced,hard,OneShot,edge,Qwen,Qwen2.5-7B-Instruct,0
prefix_traversal,balanced,medium,ZeroShot,edge,Qwen,Qwen2.5-7B-Instruct,11.11
prefix_traversal,unbalanced,easy,OneShot,edge,Qwen,Qwen2.5-7B-Instruct,79.17
prefix_traversal,unbalanced,easy,ZeroShot,edge,Qwen,Qwen2.5-7B-Instruct,91.67
prefix_traversal,unbalanced,medium,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,hard,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,medium,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,medium,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,easy,FewShot,edge,Qwen,Qwen2.5-0.5B-Instruct,4.17
prefix_traversal,unbalanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,easy,ZeroShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,easy,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,4.17
prefix_traversal,unbalanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,medium,FewShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,easy,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,8.33
prefix_traversal,unbalanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,hard,FewShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,hard,FewShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,medium,FewShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,hard,ZeroShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,hard,FewShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,4.17
prefix_traversal,balanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,hard,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,medium,FewShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,medium,ZeroShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,hard,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,easy,FewShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,4.17
prefix_traversal,balanced,medium,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,hard,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,easy,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,8.33
prefix_traversal,balanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,4.17
prefix_traversal,unbalanced,medium,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,hard,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,hard,ZeroShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,easy,FewShot,edge,Qwen,Qwen2.5-0.5B-Instruct,4.17
prefix_traversal,unbalanced,medium,FewShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,hard,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,medium,ZeroShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,easy,ZeroShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,easy,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,medium,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,easy,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,8.33
prefix_traversal,balanced,easy,FewShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,8.33
prefix_traversal,unbalanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,unbalanced,hard,FewShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
prefix_traversal,balanced,easy,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,4.17
prefix_traversal,unbalanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,5.56
prefix_traversal,balanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,3.7
prefix_traversal,balanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,12.5
prefix_traversal,balanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
mirror_tree,unbalanced,medium,ZeroShot,edge,baichuan-inc,Baichuan-7B,0
mirror_tree,balanced,easy,ZeroShot,edge,baichuan-inc,Baichuan-7B,0
mirror_tree,balanced,medium,ZeroShot,edge,baichuan-inc,Baichuan-7B,0
mirror_tree,unbalanced,easy,ZeroShot,hierarchy,baichuan-inc,Baichuan-7B,0
mirror_tree,balanced,hard,ZeroShot,edge,baichuan-inc,Baichuan-7B,0
mirror_tree,balanced,easy,ZeroShot,hierarchy,baichuan-inc,Baichuan-7B,0
mirror_tree,balanced,medium,ZeroShot,hierarchy,baichuan-inc,Baichuan-7B,0
mirror_tree,unbalanced,hard,ZeroShot,edge,baichuan-inc,Baichuan-7B,0
mirror_tree,unbalanced,medium,ZeroShot,hierarchy,baichuan-inc,Baichuan-7B,0
mirror_tree,unbalanced,easy,ZeroShot,edge,baichuan-inc,Baichuan-7B,0
mirror_tree,unbalanced,hard,ZeroShot,edge,THUDM,glm-4-9b-chat,0
mirror_tree,balanced,hard,OneShot,edge,THUDM,glm-4-9b-chat,0
mirror_tree,unbalanced,hard,ZeroShot,hierarchy,THUDM,glm-4-9b-chat,0
mirror_tree,unbalanced,easy,FewShot,hierarchy,THUDM,glm-4-9b-chat,20.83
mirror_tree,unbalanced,medium,FewShot,edge,THUDM,glm-4-9b-chat,3.7
mirror_tree,unbalanced,medium,OneShot,edge,THUDM,glm-4-9b-chat,0
mirror_tree,balanced,easy,FewShot,edge,THUDM,glm-4-9b-chat,4.17
mirror_tree,balanced,hard,FewShot,hierarchy,THUDM,glm-4-9b-chat,0
mirror_tree,balanced,easy,FewShot,hierarchy,THUDM,glm-4-9b-chat,12.5
mirror_tree,balanced,medium,FewShot,edge,THUDM,glm-4-9b-chat,0
mirror_tree,unbalanced,medium,ZeroShot,hierarchy,THUDM,glm-4-9b-chat,3.7
mirror_tree,unbalanced,easy,ZeroShot,hierarchy,THUDM,glm-4-9b-chat,20.83
mirror_tree,unbalanced,easy,FewShot,edge,THUDM,glm-4-9b-chat,25
mirror_tree,balanced,hard,ZeroShot,edge,THUDM,glm-4-9b-chat,0
mirror_tree,balanced,medium,ZeroShot,hierarchy,THUDM,glm-4-9b-chat,0
mirror_tree,unbalanced,hard,OneShot,hierarchy,THUDM,glm-4-9b-chat,0
mirror_tree,balanced,medium,OneShot,hierarchy,THUDM,glm-4-9b-chat,0
mirror_tree,balanced,medium,FewShot,hierarchy,THUDM,glm-4-9b-chat,0
mirror_tree,unbalanced,easy,OneShot,hierarchy,THUDM,glm-4-9b-chat,20.83
mirror_tree,balanced,medium,ZeroShot,edge,THUDM,glm-4-9b-chat,0
mirror_tree,balanced,hard,ZeroShot,hierarchy,THUDM,glm-4-9b-chat,0
mirror_tree,unbalanced,hard,FewShot,edge,THUDM,glm-4-9b-chat,0
mirror_tree,balanced,medium,OneShot,edge,THUDM,glm-4-9b-chat,0
mirror_tree,unbalanced,medium,OneShot,hierarchy,THUDM,glm-4-9b-chat,7.41
mirror_tree,unbalanced,medium,ZeroShot,edge,THUDM,glm-4-9b-chat,0
mirror_tree,balanced,hard,OneShot,hierarchy,THUDM,glm-4-9b-chat,0
mirror_tree,balanced,easy,ZeroShot,edge,THUDM,glm-4-9b-chat,8.33
mirror_tree,balanced,easy,OneShot,edge,THUDM,glm-4-9b-chat,0
mirror_tree,unbalanced,hard,OneShot,edge,THUDM,glm-4-9b-chat,0
mirror_tree,unbalanced,medium,FewShot,hierarchy,THUDM,glm-4-9b-chat,3.7
mirror_tree,unbalanced,easy,ZeroShot,edge,THUDM,glm-4-9b-chat,4.17
mirror_tree,unbalanced,easy,OneShot,edge,THUDM,glm-4-9b-chat,8.33
mirror_tree,balanced,easy,ZeroShot,hierarchy,THUDM,glm-4-9b-chat,25
mirror_tree,unbalanced,hard,FewShot,hierarchy,THUDM,glm-4-9b-chat,0
mirror_tree,balanced,easy,OneShot,hierarchy,THUDM,glm-4-9b-chat,16.67
mirror_tree,balanced,hard,FewShot,edge,THUDM,glm-4-9b-chat,0
mirror_tree,balanced,hard,ZeroShot,edge,01-ai,Yi-1.5-9B-Chat,0
mirror_tree,unbalanced,medium,ZeroShot,hierarchy,01-ai,Yi-1.5-9B-Chat,0
mirror_tree,unbalanced,medium,ZeroShot,edge,01-ai,Yi-1.5-9B-Chat,0
mirror_tree,unbalanced,hard,ZeroShot,edge,01-ai,Yi-1.5-9B-Chat,0
mirror_tree,balanced,hard,ZeroShot,hierarchy,01-ai,Yi-1.5-9B-Chat,0
mirror_tree,balanced,easy,ZeroShot,hierarchy,01-ai,Yi-1.5-9B-Chat,0
mirror_tree,balanced,medium,ZeroShot,hierarchy,01-ai,Yi-1.5-9B-Chat,0
mirror_tree,balanced,easy,ZeroShot,edge,01-ai,Yi-1.5-9B-Chat,0
mirror_tree,unbalanced,easy,ZeroShot,hierarchy,01-ai,Yi-1.5-9B-Chat,0
mirror_tree,unbalanced,easy,ZeroShot,edge,01-ai,Yi-1.5-9B-Chat,0
mirror_tree,unbalanced,hard,ZeroShot,hierarchy,01-ai,Yi-1.5-9B-Chat,0
mirror_tree,balanced,medium,ZeroShot,edge,01-ai,Yi-1.5-9B-Chat,0
mirror_tree,balanced,easy,ZeroShot,edge,mistralai,Mistral-7B-Instruct-v0.3,0
mirror_tree,balanced,medium,ZeroShot,hierarchy,mistralai,Mistral-7B-Instruct-v0.3,0
mirror_tree,unbalanced,hard,ZeroShot,edge,mistralai,Mistral-7B-Instruct-v0.3,0
mirror_tree,unbalanced,easy,ZeroShot,edge,mistralai,Mistral-7B-Instruct-v0.3,0
mirror_tree,unbalanced,easy,ZeroShot,hierarchy,mistralai,Mistral-7B-Instruct-v0.3,12.5
mirror_tree,balanced,medium,ZeroShot,edge,mistralai,Mistral-7B-Instruct-v0.3,0
mirror_tree,balanced,easy,ZeroShot,hierarchy,mistralai,Mistral-7B-Instruct-v0.3,12.5
mirror_tree,unbalanced,medium,ZeroShot,hierarchy,mistralai,Mistral-7B-Instruct-v0.3,0
mirror_tree,unbalanced,medium,ZeroShot,edge,mistralai,Mistral-7B-Instruct-v0.3,0
mirror_tree,balanced,hard,ZeroShot,edge,mistralai,Mistral-7B-Instruct-v0.3,0
mirror_tree,unbalanced,hard,ZeroShot,hierarchy,mistralai,Mistral-7B-Instruct-v0.3,0
mirror_tree,balanced,hard,ZeroShot,hierarchy,mistralai,Mistral-7B-Instruct-v0.3,0
mirror_tree,unbalanced,medium,OneShot,edge,openai,gpt-4-turbo,92.59
mirror_tree,unbalanced,easy,OneShot,edge,openai,gpt-4-turbo,54.17
mirror_tree,balanced,medium,FewShot,edge,openai,gpt-4-turbo,51.85
mirror_tree,unbalanced,hard,ZeroShot,hierarchy,openai,gpt-4-turbo,22.22
mirror_tree,unbalanced,easy,ZeroShot,edge,openai,gpt-4-turbo,33.33
mirror_tree,balanced,hard,ZeroShot,hierarchy,openai,gpt-4-turbo,0
mirror_tree,balanced,easy,ZeroShot,hierarchy,openai,gpt-4-turbo,16.67
mirror_tree,unbalanced,hard,ZeroShot,edge,openai,gpt-4-turbo,77.78
mirror_tree,unbalanced,medium,FewShot,hierarchy,openai,gpt-4-turbo,22.22
mirror_tree,unbalanced,medium,ZeroShot,edge,openai,gpt-4-turbo,81.48
mirror_tree,balanced,easy,ZeroShot,edge,openai,gpt-4-turbo,37.5
mirror_tree,balanced,easy,OneShot,edge,openai,gpt-4-turbo,66.67
mirror_tree,unbalanced,medium,FewShot,edge,openai,gpt-4-turbo,85.19
mirror_tree,balanced,hard,ZeroShot,edge,openai,gpt-4-turbo,44.44
mirror_tree,balanced,medium,ZeroShot,edge,openai,gpt-4-turbo,81.48
mirror_tree,balanced,hard,OneShot,edge,openai,gpt-4-turbo,16.67
mirror_tree,unbalanced,easy,FewShot,edge,openai,gpt-4-turbo,79.17
mirror_tree,balanced,medium,OneShot,hierarchy,openai,gpt-4-turbo,0
mirror_tree,balanced,easy,FewShot,edge,openai,gpt-4-turbo,66.67
mirror_tree,unbalanced,easy,OneShot,hierarchy,openai,gpt-4-turbo,25
mirror_tree,balanced,hard,OneShot,hierarchy,openai,gpt-4-turbo,0
mirror_tree,unbalanced,hard,FewShot,edge,openai,gpt-4-turbo,33.33
mirror_tree,unbalanced,medium,OneShot,hierarchy,openai,gpt-4-turbo,25.93
mirror_tree,balanced,hard,FewShot,hierarchy,openai,gpt-4-turbo,0
mirror_tree,unbalanced,hard,OneShot,hierarchy,openai,gpt-4-turbo,5.56
mirror_tree,balanced,hard,FewShot,edge,openai,gpt-4-turbo,5.56
mirror_tree,unbalanced,hard,OneShot,edge,openai,gpt-4-turbo,44.44
mirror_tree,unbalanced,medium,ZeroShot,hierarchy,openai,gpt-4-turbo,29.63
mirror_tree,unbalanced,easy,FewShot,hierarchy,openai,gpt-4-turbo,16.67
mirror_tree,balanced,easy,OneShot,hierarchy,openai,gpt-4-turbo,25
mirror_tree,balanced,easy,FewShot,hierarchy,openai,gpt-4-turbo,12.5
mirror_tree,balanced,medium,ZeroShot,hierarchy,openai,gpt-4-turbo,0
mirror_tree,balanced,medium,OneShot,edge,openai,gpt-4-turbo,55.56
mirror_tree,balanced,medium,FewShot,hierarchy,openai,gpt-4-turbo,0
mirror_tree,unbalanced,hard,FewShot,hierarchy,openai,gpt-4-turbo,5.56
mirror_tree,unbalanced,easy,ZeroShot,hierarchy,openai,gpt-4-turbo,33.33
mirror_tree,balanced,easy,ZeroShot,edge,deepseek,deepseek-v3,91.67
mirror_tree,balanced,medium,ZeroShot,hierarchy,deepseek,deepseek-v3,14.81
mirror_tree,unbalanced,hard,ZeroShot,hierarchy,deepseek,deepseek-v3,11.11
mirror_tree,unbalanced,medium,ZeroShot,hierarchy,deepseek,deepseek-v3,25.93
mirror_tree,unbalanced,easy,ZeroShot,edge,deepseek,deepseek-v3,83.33
mirror_tree,balanced,medium,ZeroShot,edge,deepseek,deepseek-v3,51.85
mirror_tree,balanced,hard,ZeroShot,hierarchy,deepseek,deepseek-v3,22.22
mirror_tree,balanced,hard,ZeroShot,edge,deepseek,deepseek-v3,16.67
mirror_tree,unbalanced,medium,ZeroShot,edge,deepseek,deepseek-v3,77.78
mirror_tree,balanced,easy,ZeroShot,hierarchy,deepseek,deepseek-v3,20.83
mirror_tree,unbalanced,hard,ZeroShot,edge,deepseek,deepseek-v3,50
mirror_tree,unbalanced,easy,ZeroShot,hierarchy,deepseek,deepseek-v3,33.33
mirror_tree,balanced,easy,ZeroShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,hard,FewShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,hard,ZeroShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,hard,OneShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,easy,FewShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,easy,ZeroShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,easy,FewShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,easy,OneShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,medium,FewShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,easy,FewShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,hard,FewShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,easy,ZeroShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,hard,OneShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,medium,OneShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,medium,ZeroShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,hard,FewShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,easy,FewShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,hard,ZeroShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,easy,ZeroShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,medium,ZeroShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,hard,OneShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,medium,OneShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,medium,OneShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,medium,ZeroShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,medium,OneShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,hard,ZeroShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,easy,OneShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,hard,FewShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,hard,ZeroShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,easy,OneShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,medium,FewShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,easy,OneShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,medium,ZeroShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,medium,FewShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,unbalanced,hard,OneShot,edge,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,medium,FewShot,hierarchy,meta-llama,Llama-3.2-1B-Instruct,0
mirror_tree,balanced,medium,ZeroShot,edge,meta-llama,Llama-3.1-70B-Instruct,29.63
mirror_tree,unbalanced,hard,ZeroShot,hierarchy,meta-llama,Llama-3.1-70B-Instruct,0
mirror_tree,unbalanced,easy,ZeroShot,hierarchy,meta-llama,Llama-3.1-70B-Instruct,4.17
mirror_tree,unbalanced,medium,ZeroShot,hierarchy,meta-llama,Llama-3.1-70B-Instruct,7.41
mirror_tree,unbalanced,hard,ZeroShot,edge,meta-llama,Llama-3.1-70B-Instruct,22.22
mirror_tree,balanced,medium,ZeroShot,hierarchy,meta-llama,Llama-3.1-70B-Instruct,0
mirror_tree,balanced,hard,ZeroShot,edge,meta-llama,Llama-3.1-70B-Instruct,11.11
mirror_tree,balanced,easy,ZeroShot,hierarchy,meta-llama,Llama-3.1-70B-Instruct,4.17
mirror_tree,balanced,hard,ZeroShot,hierarchy,meta-llama,Llama-3.1-70B-Instruct,0
mirror_tree,balanced,easy,ZeroShot,edge,meta-llama,Llama-3.1-70B-Instruct,75
mirror_tree,unbalanced,medium,ZeroShot,edge,meta-llama,Llama-3.1-70B-Instruct,66.67
mirror_tree,unbalanced,easy,ZeroShot,edge,meta-llama,Llama-3.1-70B-Instruct,54.17
mirror_tree,balanced,medium,OneShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,0
mirror_tree,unbalanced,medium,FewShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,0
mirror_tree,balanced,medium,FewShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,0
mirror_tree,unbalanced,hard,OneShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
mirror_tree,unbalanced,easy,OneShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
mirror_tree,unbalanced,hard,ZeroShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
mirror_tree,unbalanced,hard,FewShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
mirror_tree,balanced,hard,OneShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,0
mirror_tree,balanced,hard,ZeroShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,0
mirror_tree,unbalanced,easy,ZeroShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
mirror_tree,balanced,medium,FewShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
mirror_tree,balanced,easy,FewShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
mirror_tree,balanced,easy,ZeroShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
mirror_tree,unbalanced,medium,OneShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
mirror_tree,balanced,medium,ZeroShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,0
mirror_tree,unbalanced,medium,FewShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
mirror_tree,balanced,easy,FewShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,0
mirror_tree,balanced,hard,FewShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
