SubTask,ExampleType,Format,Length,ModelFamily,ModelName,Symbol,Value,Accuracy
convert,ZeroShot,format1_infix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,easy,84.62
convert,ZeroShot,format1_postfix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,medium,53.85
convert,ZeroShot,format1_infix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,easy,53.85
convert,ZeroShot,format1_infix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,hard,69.23
convert,ZeroShot,format1_prefix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,hard,0
convert,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,easy,100
convert,ZeroShot,format1_prefix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,easy,0
convert,ZeroShot,format1_postfix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,hard,61.54
convert,ZeroShot,format1_postfix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,medium,30.77
convert,ZeroShot,format1_prefix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,hard,23.08
convert,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,easy,92.31
convert,ZeroShot,format1_postfix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,medium,38.46
convert,ZeroShot,format1_prefix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,hard,0
convert,ZeroShot,format1_prefix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,hard,7.69
convert,ZeroShot,format1_postfix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,easy,46.15
convert,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,medium,61.54
convert,ZeroShot,format1_postfix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,hard,0
convert,ZeroShot,format1_infix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,easy,69.23
convert,ZeroShot,format1_infix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,hard,69.23
convert,ZeroShot,format1_postfix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,medium,30.77
convert,ZeroShot,format1_postfix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,easy,76.92
convert,ZeroShot,format1_prefix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,hard,61.54
convert,ZeroShot,format1_infix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,hard,69.23
convert,ZeroShot,format1_prefix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,medium,46.15
convert,ZeroShot,format1_postfix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,medium,30.77
convert,ZeroShot,format1_infix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,hard,100
convert,ZeroShot,format1_prefix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,hard,61.54
convert,ZeroShot,format1_postfix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,hard,7.69
convert,ZeroShot,format1_infix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,hard,84.62
convert,ZeroShot,format1_prefix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,medium,7.69
convert,ZeroShot,format1_prefix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,medium,7.69
convert,ZeroShot,format1_postfix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,hard,30.77
convert,ZeroShot,format1_prefix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,medium,53.85
convert,ZeroShot,format1_prefix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,medium,15.38
convert,ZeroShot,format1_prefix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,easy,23.08
convert,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,hard,92.31
convert,ZeroShot,format1_infix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,hard,92.31
convert,ZeroShot,format1_prefix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,easy,76.92
convert,ZeroShot,format1_postfix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,hard,30.77
convert,ZeroShot,format1_infix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,medium,92.31
convert,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,medium,100
convert,ZeroShot,format1_infix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,medium,92.31
convert,ZeroShot,format1_prefix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,medium,69.23
convert,ZeroShot,format1_postfix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,medium,0
convert,ZeroShot,format1_prefix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,easy,7.69
convert,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,medium,84.62
convert,ZeroShot,format1_prefix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,easy,easy,53.85
convert,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,hard,92.31
convert,ZeroShot,format1_postfix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,medium,69.23
convert,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,easy,100
convert,ZeroShot,format1_prefix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,medium,38.46
convert,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,easy,92.31
convert,ZeroShot,format1_infix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,medium,84.62
convert,ZeroShot,format1_postfix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,hard,38.46
convert,ZeroShot,format1_postfix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,easy,easy,38.46
convert,ZeroShot,format1_prefix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,medium,46.15
convert,ZeroShot,format1_infix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,medium,61.54
convert,ZeroShot,format1_prefix_format2_infix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,hard,0
convert,ZeroShot,format1_postfix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,medium,61.54
convert,ZeroShot,format1_infix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,easy,100
convert,ZeroShot,format1_prefix_format2_infix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,easy,15.38
convert,ZeroShot,format1_prefix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,easy,23.08
convert,ZeroShot,format1_prefix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,hard,38.46
convert,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,hard,92.31
convert,ZeroShot,format1_prefix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,medium,7.69
convert,ZeroShot,format1_postfix_format2_prefix,hard,meta-llama,Llama-3.1-70B-Instruct,medium,medium,0
convert,ZeroShot,format1_infix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,hard,92.31
convert,ZeroShot,format1_prefix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,easy,53.85
convert,ZeroShot,format1_infix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,easy,69.23
convert,ZeroShot,format1_prefix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,medium,hard,23.08
convert,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Llama-3.1-70B-Instruct,hard,easy,100
convert,ZeroShot,format1_postfix_format2_prefix,medium,meta-llama,Llama-3.1-70B-Instruct,medium,easy,30.77
convert,ZeroShot,format1_infix_format2_postfix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,easy,100
convert,ZeroShot,format1_infix_format2_prefix,easy,meta-llama,Llama-3.1-70B-Instruct,easy,medium,92.31
convert,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Llama-3.1-70B-Instruct,hard,medium,100
convert,ZeroShot,format1_prefix_format2_postfix,medium,meta-llama,Llama-3.1-70B-Instruct,hard,medium,7.69
convert,OneShot,format1_infix_format2_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
convert,FewShot,format1_prefix_format2_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
convert,FewShot,format1_infix_format2_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,7.69
convert,ZeroShot,format1_infix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,32.26
convert,FewShot,format1_postfix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
convert,OneShot,format1_postfix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
convert,FewShot,format1_infix_format2_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
convert,FewShot,format1_infix_format2_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
convert,FewShot,format1_postfix_format2_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
convert,OneShot,format1_postfix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
convert,OneShot,format1_infix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
convert,FewShot,format1_prefix_format2_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
convert,FewShot,format1_postfix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
convert,FewShot,format1_infix_format2_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
convert,ZeroShot,format1_prefix_format2_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,45.16
convert,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,45.16
convert,FewShot,format1_postfix_format2_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
convert,OneShot,format1_prefix_format2_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
convert,ZeroShot,format1_infix_format2_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,48.39
convert,FewShot,format1_postfix_format2_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
convert,OneShot,format1_postfix_format2_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
convert,OneShot,format1_infix_format2_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
convert,ZeroShot,format1_prefix_format2_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,41.94
convert,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,35.48
convert,FewShot,format1_prefix_format2_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
convert,ZeroShot,format1_postfix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,3.23
convert,OneShot,format1_postfix_format2_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
convert,FewShot,format1_infix_format2_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,7.69
convert,FewShot,format1_infix_format2_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
convert,ZeroShot,format1_prefix_format2_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
convert,ZeroShot,format1_prefix_format2_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
convert,ZeroShot,format1_prefix_format2_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,6.45
convert,OneShot,format1_prefix_format2_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
convert,OneShot,format1_postfix_format2_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
convert,FewShot,format1_postfix_format2_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
convert,FewShot,format1_prefix_format2_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
convert,FewShot,format1_prefix_format2_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
convert,FewShot,format1_infix_format2_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
convert,FewShot,format1_prefix_format2_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
convert,ZeroShot,format1_postfix_format2_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,9.68
convert,OneShot,format1_postfix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
convert,OneShot,format1_prefix_format2_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
convert,FewShot,format1_postfix_format2_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
convert,ZeroShot,format1_postfix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,6.45
convert,FewShot,format1_prefix_format2_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
convert,OneShot,format1_prefix_format2_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
convert,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,35.48
convert,OneShot,format1_postfix_format2_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
convert,FewShot,format1_postfix_format2_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
convert,ZeroShot,format1_prefix_format2_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
convert,ZeroShot,format1_postfix_format2_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,6.45
convert,FewShot,format1_prefix_format2_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
convert,FewShot,format1_prefix_format2_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
convert,OneShot,format1_postfix_format2_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
convert,ZeroShot,format1_infix_format2_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,35.48
convert,OneShot,format1_infix_format2_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,7.69
convert,FewShot,format1_infix_format2_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
convert,FewShot,format1_postfix_format2_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
convert,ZeroShot,format1_prefix_format2_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,45.16
convert,FewShot,format1_postfix_format2_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
convert,FewShot,format1_postfix_format2_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
convert,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,3.23
convert,FewShot,format1_prefix_format2_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
convert,ZeroShot,format1_prefix_format2_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,16.13
convert,FewShot,format1_infix_format2_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,7.69
convert,ZeroShot,format1_prefix_format2_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,3.23
convert,ZeroShot,format1_infix_format2_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,45.16
convert,FewShot,format1_postfix_format2_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
convert,OneShot,format1_infix_format2_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
convert,FewShot,format1_infix_format2_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
convert,ZeroShot,format1_infix_format2_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,48.39
convert,ZeroShot,format1_prefix_format2_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
convert,FewShot,format1_postfix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
convert,OneShot,format1_infix_format2_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
convert,OneShot,format1_prefix_format2_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
convert,OneShot,format1_postfix_format2_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
convert,FewShot,format1_infix_format2_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
convert,OneShot,format1_infix_format2_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
convert,ZeroShot,format1_postfix_format2_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,22.58
convert,ZeroShot,format1_postfix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
convert,FewShot,format1_postfix_format2_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
convert,ZeroShot,format1_prefix_format2_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,3.23
convert,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,25.81
convert,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,32.26
convert,OneShot,format1_infix_format2_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
convert,FewShot,format1_postfix_format2_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
convert,OneShot,format1_postfix_format2_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
convert,FewShot,format1_postfix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
convert,OneShot,format1_prefix_format2_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
convert,FewShot,format1_postfix_format2_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
convert,ZeroShot,format1_prefix_format2_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,38.71
convert,ZeroShot,format1_prefix_format2_postfix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,58.06
convert,ZeroShot,format1_prefix_format2_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
convert,OneShot,format1_prefix_format2_infix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
convert,OneShot,format1_prefix_format2_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,0
convert,FewShot,format1_infix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
convert,OneShot,format1_postfix_format2_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,0
convert,FewShot,format1_infix_format2_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,7.69
convert,FewShot,format1_postfix_format2_prefix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,easy,0
convert,FewShot,format1_infix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
convert,ZeroShot,format1_infix_format2_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,6.45
convert,OneShot,format1_postfix_format2_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,0
convert,OneShot,format1_postfix_format2_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,easy,0
convert,ZeroShot,format1_infix_format2_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,45.16
convert,OneShot,format1_prefix_format2_postfix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
convert,OneShot,format1_infix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,medium,0
convert,ZeroShot,format1_infix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,38.71
convert,OneShot,format1_infix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,0
convert,ZeroShot,format1_infix_format2_prefix,hard,meta-llama,Meta-Llama-3.1-8B-Instruct,hard,hard,35.48
convert,ZeroShot,format1_infix_format2_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,medium,29.03
convert,ZeroShot,format1_infix_format2_postfix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,easy,hard,32.26
convert,OneShot,format1_postfix_format2_prefix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,medium,0
convert,FewShot,format1_postfix_format2_infix,medium,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,hard,0
convert,ZeroShot,format1_postfix_format2_infix,easy,meta-llama,Meta-Llama-3.1-8B-Instruct,medium,easy,54.84
