SubTask,ModelFamily,ModelName,Mode,Difficulty,ExampleType,Accuracy
path_up_to_down,microsoft,Phi-3.5-mini-instruct,,small,ZeroShot,53.85
path_up_to_down,microsoft,Phi-3.5-mini-instruct,,medium-1,ZeroShot,38.46
path_up_to_down,microsoft,Phi-3.5-mini-instruct,bullshit,medium-2,ZeroShot,0
path_up_to_down,microsoft,Phi-3.5-mini-instruct,bullshit,large-1,ZeroShot,0
path_up_to_down,microsoft,Phi-3.5-mini-instruct,bullshit,medium-1,ZeroShot,0
path_up_to_down,microsoft,Phi-3.5-mini-instruct,bullshit,small,ZeroShot,0
path_up_to_down,microsoft,Phi-3.5-mini-instruct,,large-2,ZeroShot,15.38
path_up_to_down,microsoft,Phi-3.5-mini-instruct,bullshit,large-2,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-32B-Instruct,bullshit,medium-1,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-32B-Instruct,bullshit,large-1,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-32B-Instruct,,large-2,ZeroShot,53.85
path_up_to_down,Qwen,Qwen2.5-32B-Instruct,bullshit,small,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-32B-Instruct,,medium-2,ZeroShot,30.77
path_up_to_down,Qwen,Qwen2.5-32B-Instruct,bullshit,large-2,ZeroShot,46.15
path_up_to_down,Qwen,Qwen2.5-32B-Instruct,,medium-1,ZeroShot,61.54
path_up_to_down,Qwen,Qwen2.5-32B-Instruct,bullshit,medium-2,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-32B-Instruct,,large-1,ZeroShot,61.54
path_up_to_down,Qwen,Qwen2.5-32B-Instruct,,small,ZeroShot,53.85
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,,small,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,bullshit,large-2,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,bullshit,medium-1,OneShot,30.77
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,bullshit,medium-2,ZeroShot,15.38
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,bullshit,large-1,OneShot,23.08
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,bullshit,large-1,FewShot,23.08
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,,medium-1,OneShot,0
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,,large-2,OneShot,0
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,,large-1,FewShot,0
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,bullshit,small,FewShot,7.69
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,,medium-2,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,,large-1,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,bullshit,medium-1,FewShot,23.08
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,bullshit,medium-1,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,bullshit,small,OneShot,0
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,bullshit,large-2,FewShot,15.38
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,,medium-1,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,,small,OneShot,0
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,bullshit,small,ZeroShot,23.08
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,bullshit,large-1,ZeroShot,7.69
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,bullshit,medium-2,FewShot,38.46
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,,medium-2,FewShot,0
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,,medium-1,FewShot,7.69
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,,large-2,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,,medium-2,OneShot,0
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,,small,FewShot,0
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,,large-1,OneShot,0
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,bullshit,medium-2,OneShot,7.69
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,,large-2,FewShot,7.69
path_up_to_down,Qwen,Qwen2.5-3B-Instruct,bullshit,large-2,OneShot,7.69
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,,large-2,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,bullshit,medium-1,OneShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,,large-2,OneShot,7.69
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,,small,OneShot,15.38
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,bullshit,medium-2,FewShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,,small,FewShot,7.69
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,bullshit,large-2,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,bullshit,medium-1,FewShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,bullshit,medium-1,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,,medium-1,FewShot,7.69
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,bullshit,small,FewShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,,large-1,FewShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,bullshit,large-1,OneShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,,medium-2,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,bullshit,medium-2,OneShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,bullshit,small,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,bullshit,small,OneShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,,large-1,OneShot,7.69
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,bullshit,medium-2,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,,medium-2,FewShot,7.69
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,bullshit,large-1,FewShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,,medium-1,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,bullshit,large-2,FewShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,,large-2,FewShot,7.69
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,,medium-1,OneShot,7.69
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,,medium-2,OneShot,7.69
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,,small,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,bullshit,large-2,OneShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,,large-1,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-1.5B-Instruct,bullshit,large-1,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-72B-Instruct,,large-1,ZeroShot,69.23
path_up_to_down,Qwen,Qwen2.5-72B-Instruct,bullshit,medium-1,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-72B-Instruct,,large-2,ZeroShot,61.54
path_up_to_down,Qwen,Qwen2.5-72B-Instruct,,small,ZeroShot,61.54
path_up_to_down,Qwen,Qwen2.5-72B-Instruct,,medium-1,ZeroShot,69.23
path_up_to_down,Qwen,Qwen2.5-72B-Instruct,,medium-2,ZeroShot,53.85
path_up_to_down,Qwen,Qwen2.5-72B-Instruct,bullshit,medium-2,ZeroShot,15.38
path_up_to_down,Qwen,Qwen2.5-72B-Instruct,bullshit,small,ZeroShot,15.38
path_up_to_down,Qwen,Qwen2.5-72B-Instruct,bullshit,large-2,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-72B-Instruct,bullshit,large-1,ZeroShot,15.38
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,,large-1,ZeroShot,15.38
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,,small,FewShot,15.38
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,bullshit,large-2,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,,medium-1,FewShot,0
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,,medium-1,ZeroShot,15.38
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,,medium-1,OneShot,0
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,,medium-2,ZeroShot,38.46
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,bullshit,large-2,FewShot,7.69
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,bullshit,large-1,FewShot,7.69
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,,large-2,OneShot,7.69
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,bullshit,medium-2,FewShot,0
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,bullshit,small,OneShot,7.69
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,bullshit,medium-2,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,,large-2,ZeroShot,38.46
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,bullshit,small,ZeroShot,7.69
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,bullshit,large-1,OneShot,30.77
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,,medium-2,FewShot,15.38
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,,large-2,FewShot,0
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,bullshit,medium-2,OneShot,15.38
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,bullshit,medium-1,FewShot,0
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,bullshit,large-2,OneShot,23.08
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,,large-1,OneShot,7.69
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,bullshit,large-1,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,bullshit,medium-1,OneShot,30.77
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,bullshit,medium-1,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,bullshit,small,FewShot,15.38
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,,large-1,FewShot,0
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,,small,ZeroShot,61.54
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,,medium-2,OneShot,15.38
path_up_to_down,Qwen,Qwen2.5-7B-Instruct,,small,OneShot,38.46
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,medium-2,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,large-2,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,large-1,FewShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,medium-1,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,large-2,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,medium-2,FewShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,large-1,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,medium-1,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,large-1,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,large-1,FewShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,medium-2,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,large-2,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,large-2,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,large-2,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,large-1,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,large-2,FewShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,large-1,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,small,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,small,FewShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,medium-1,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,large-2,FewShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,large-1,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,medium-1,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,large-2,OneShot,7.69
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,small,FewShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,small,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,medium-1,FewShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,small,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,medium-2,FewShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,medium-2,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,small,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,small,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,medium-1,ZeroShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,medium-1,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,medium-2,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,medium-1,FewShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,large-1,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,small,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,bullshit,medium-2,OneShot,0
path_up_to_down,Qwen,Qwen2.5-0.5B-Instruct,,medium-2,ZeroShot,0
child_count,baichuan-inc,Baichuan-7B,bullshit,medium-1,ZeroShot,0
child_count,baichuan-inc,Baichuan-7B,,medium-1,ZeroShot,0
child_count,baichuan-inc,Baichuan-7B,,medium-2,ZeroShot,0
child_count,baichuan-inc,Baichuan-7B,bullshit,small,ZeroShot,0
child_count,baichuan-inc,Baichuan-7B,bullshit,medium-2,ZeroShot,0
child_count,baichuan-inc,Baichuan-7B,,large-2,ZeroShot,0
child_count,baichuan-inc,Baichuan-7B,,small,ZeroShot,0
child_count,baichuan-inc,Baichuan-7B,bullshit,large-2,ZeroShot,0
child_count,baichuan-inc,Baichuan-7B,bullshit,large-1,ZeroShot,0
child_count,baichuan-inc,Baichuan-7B,,large-1,ZeroShot,18.18
child_count,THUDM,glm-4-9b-chat,bullshit,large-2,FewShot,85.71
child_count,THUDM,glm-4-9b-chat,,medium-2,ZeroShot,100
child_count,THUDM,glm-4-9b-chat,,small,ZeroShot,100
child_count,THUDM,glm-4-9b-chat,bullshit,large-1,FewShot,63.64
child_count,THUDM,glm-4-9b-chat,bullshit,medium-1,OneShot,63.64
child_count,THUDM,glm-4-9b-chat,bullshit,medium-2,FewShot,75
child_count,THUDM,glm-4-9b-chat,,large-1,ZeroShot,63.64
child_count,THUDM,glm-4-9b-chat,bullshit,small,OneShot,66.67
child_count,THUDM,glm-4-9b-chat,,medium-1,OneShot,63.64
child_count,THUDM,glm-4-9b-chat,,large-2,ZeroShot,85.71
child_count,THUDM,glm-4-9b-chat,,large-2,OneShot,71.43
child_count,THUDM,glm-4-9b-chat,bullshit,large-2,OneShot,85.71
child_count,THUDM,glm-4-9b-chat,bullshit,medium-1,FewShot,63.64
child_count,THUDM,glm-4-9b-chat,,medium-2,OneShot,75
child_count,THUDM,glm-4-9b-chat,,medium-2,FewShot,75
child_count,THUDM,glm-4-9b-chat,bullshit,medium-1,ZeroShot,63.64
child_count,THUDM,glm-4-9b-chat,bullshit,large-1,ZeroShot,63.64
child_count,THUDM,glm-4-9b-chat,,large-2,FewShot,71.43
child_count,THUDM,glm-4-9b-chat,bullshit,medium-2,OneShot,75
child_count,THUDM,glm-4-9b-chat,bullshit,large-2,ZeroShot,85.71
child_count,THUDM,glm-4-9b-chat,bullshit,small,FewShot,100
child_count,THUDM,glm-4-9b-chat,,large-1,OneShot,63.64
child_count,THUDM,glm-4-9b-chat,,small,FewShot,100
child_count,THUDM,glm-4-9b-chat,,large-1,FewShot,63.64
child_count,THUDM,glm-4-9b-chat,bullshit,medium-2,ZeroShot,100
child_count,THUDM,glm-4-9b-chat,bullshit,small,ZeroShot,100
child_count,THUDM,glm-4-9b-chat,,medium-1,ZeroShot,63.64
child_count,THUDM,glm-4-9b-chat,,medium-1,FewShot,63.64
child_count,THUDM,glm-4-9b-chat,,small,OneShot,100
child_count,THUDM,glm-4-9b-chat,bullshit,large-1,OneShot,63.64
child_count,01-ai,Yi-1.5-9B-Chat,bullshit,small,ZeroShot,100
child_count,01-ai,Yi-1.5-9B-Chat,,small,ZeroShot,100
child_count,01-ai,Yi-1.5-9B-Chat,bullshit,medium-1,ZeroShot,63.64
child_count,01-ai,Yi-1.5-9B-Chat,bullshit,large-2,ZeroShot,85.71
child_count,01-ai,Yi-1.5-9B-Chat,,large-2,ZeroShot,85.71
child_count,01-ai,Yi-1.5-9B-Chat,,large-1,ZeroShot,72.73
child_count,01-ai,Yi-1.5-9B-Chat,bullshit,medium-2,ZeroShot,100
child_count,01-ai,Yi-1.5-9B-Chat,bullshit,large-1,ZeroShot,63.64
child_count,01-ai,Yi-1.5-9B-Chat,,medium-1,ZeroShot,72.73
child_count,01-ai,Yi-1.5-9B-Chat,,medium-2,ZeroShot,100
child_count,mistralai,Mistral-7B-Instruct-v0.3,bullshit,medium-1,ZeroShot,81.82
child_count,mistralai,Mistral-7B-Instruct-v0.3,,medium-1,ZeroShot,81.82
child_count,mistralai,Mistral-7B-Instruct-v0.3,bullshit,large-1,ZeroShot,81.82
child_count,mistralai,Mistral-7B-Instruct-v0.3,bullshit,small,ZeroShot,66.67
child_count,mistralai,Mistral-7B-Instruct-v0.3,,large-2,ZeroShot,71.43
child_count,mistralai,Mistral-7B-Instruct-v0.3,bullshit,large-2,ZeroShot,71.43
child_count,mistralai,Mistral-7B-Instruct-v0.3,,small,ZeroShot,66.67
child_count,mistralai,Mistral-7B-Instruct-v0.3,,large-1,ZeroShot,81.82
child_count,mistralai,Mistral-7B-Instruct-v0.3,bullshit,medium-2,ZeroShot,75
child_count,mistralai,Mistral-7B-Instruct-v0.3,,medium-2,ZeroShot,75
child_count,openai,gpt-4-turbo,bullshit,medium-2,ZeroShot,100
child_count,openai,gpt-4-turbo,,small,ZeroShot,100
child_count,openai,gpt-4-turbo,,large-1,ZeroShot,72.73
child_count,openai,gpt-4-turbo,bullshit,small,ZeroShot,100
child_count,openai,gpt-4-turbo,bullshit,large-1,ZeroShot,90.91
child_count,openai,gpt-4-turbo,bullshit,large-2,ZeroShot,100
child_count,openai,gpt-4-turbo,bullshit,medium-1,ZeroShot,81.82
child_count,openai,gpt-4-turbo,,medium-1,ZeroShot,72.73
child_count,openai,gpt-4-turbo,,large-2,ZeroShot,100
child_count,openai,gpt-4-turbo,,medium-2,ZeroShot,100
child_count,deepseek,deepseek-v3,,medium-1,ZeroShot,72.73
child_count,deepseek,deepseek-v3,,large-1,ZeroShot,72.73
child_count,deepseek,deepseek-v3,bullshit,medium-2,ZeroShot,100
child_count,deepseek,deepseek-v3,,small,ZeroShot,100
child_count,deepseek,deepseek-v3,,medium-2,ZeroShot,100
child_count,deepseek,deepseek-v3,,large-2,ZeroShot,100
child_count,deepseek,deepseek-v3,bullshit,small,ZeroShot,100
child_count,deepseek,deepseek-v3,bullshit,medium-1,ZeroShot,72.73
child_count,deepseek,deepseek-v3,bullshit,large-2,ZeroShot,100
child_count,deepseek,deepseek-v3,bullshit,large-1,ZeroShot,72.73
child_count,meta-llama,Llama-3.2-1B-Instruct,,large-1,FewShot,36.36
child_count,meta-llama,Llama-3.2-1B-Instruct,,large-2,OneShot,14.29
child_count,meta-llama,Llama-3.2-1B-Instruct,,large-2,ZeroShot,14.29
child_count,meta-llama,Llama-3.2-1B-Instruct,bullshit,large-2,OneShot,14.29
child_count,meta-llama,Llama-3.2-1B-Instruct,,small,ZeroShot,66.67
child_count,meta-llama,Llama-3.2-1B-Instruct,bullshit,medium-2,FewShot,0
child_count,meta-llama,Llama-3.2-1B-Instruct,bullshit,small,OneShot,33.33
child_count,meta-llama,Llama-3.2-1B-Instruct,bullshit,medium-2,OneShot,0
child_count,meta-llama,Llama-3.2-1B-Instruct,,large-2,FewShot,14.29
child_count,meta-llama,Llama-3.2-1B-Instruct,,medium-1,FewShot,54.55
child_count,meta-llama,Llama-3.2-1B-Instruct,,medium-1,OneShot,54.55
child_count,meta-llama,Llama-3.2-1B-Instruct,bullshit,large-1,ZeroShot,45.45
child_count,meta-llama,Llama-3.2-1B-Instruct,,medium-2,ZeroShot,25
child_count,meta-llama,Llama-3.2-1B-Instruct,,medium-2,OneShot,0
child_count,meta-llama,Llama-3.2-1B-Instruct,bullshit,large-1,FewShot,54.55
child_count,meta-llama,Llama-3.2-1B-Instruct,,large-1,OneShot,54.55
child_count,meta-llama,Llama-3.2-1B-Instruct,,small,OneShot,66.67
child_count,meta-llama,Llama-3.2-1B-Instruct,bullshit,medium-1,ZeroShot,54.55
child_count,meta-llama,Llama-3.2-1B-Instruct,,medium-2,FewShot,0
child_count,meta-llama,Llama-3.2-1B-Instruct,bullshit,medium-1,FewShot,54.55
child_count,meta-llama,Llama-3.2-1B-Instruct,bullshit,large-2,ZeroShot,14.29
child_count,meta-llama,Llama-3.2-1B-Instruct,bullshit,medium-1,OneShot,54.55
child_count,meta-llama,Llama-3.2-1B-Instruct,,small,FewShot,33.33
child_count,meta-llama,Llama-3.2-1B-Instruct,bullshit,large-1,OneShot,54.55
child_count,meta-llama,Llama-3.2-1B-Instruct,bullshit,medium-2,ZeroShot,0
child_count,meta-llama,Llama-3.2-1B-Instruct,bullshit,large-2,FewShot,14.29
child_count,meta-llama,Llama-3.2-1B-Instruct,bullshit,small,FewShot,66.67
child_count,meta-llama,Llama-3.2-1B-Instruct,,medium-1,ZeroShot,54.55
child_count,meta-llama,Llama-3.2-1B-Instruct,bullshit,small,ZeroShot,33.33
child_count,meta-llama,Llama-3.2-1B-Instruct,,large-1,ZeroShot,54.55
child_count,meta-llama,Llama-3.1-70B-Instruct,,small,ZeroShot,100
child_count,meta-llama,Llama-3.1-70B-Instruct,,medium-2,ZeroShot,100
child_count,meta-llama,Llama-3.1-70B-Instruct,bullshit,medium-2,ZeroShot,100
child_count,meta-llama,Llama-3.1-70B-Instruct,bullshit,large-2,ZeroShot,100
child_count,meta-llama,Llama-3.1-70B-Instruct,,large-1,ZeroShot,72.73
child_count,meta-llama,Llama-3.1-70B-Instruct,,medium-1,ZeroShot,72.73
child_count,meta-llama,Llama-3.1-70B-Instruct,,large-2,ZeroShot,100
child_count,meta-llama,Llama-3.1-70B-Instruct,bullshit,medium-1,ZeroShot,81.82
child_count,meta-llama,Llama-3.1-70B-Instruct,bullshit,small,ZeroShot,100
child_count,meta-llama,Llama-3.1-70B-Instruct,bullshit,large-1,ZeroShot,72.73
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,,medium-1,OneShot,0
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,bullshit,small,OneShot,0
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,,medium-2,FewShot,0
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,bullshit,large-1,ZeroShot,81.82
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,bullshit,medium-2,ZeroShot,75
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,,large-2,FewShot,0
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,bullshit,medium-1,FewShot,0
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,bullshit,small,ZeroShot,66.67
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,,large-1,FewShot,0
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,,small,OneShot,0
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,bullshit,large-1,OneShot,0
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,,medium-1,ZeroShot,72.73
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,,medium-2,ZeroShot,75
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,,large-2,OneShot,0
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,,large-2,ZeroShot,71.43
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,bullshit,small,FewShot,0
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,,medium-1,FewShot,0
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,,medium-2,OneShot,0
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,bullshit,large-2,FewShot,0
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,bullshit,large-1,FewShot,9.09
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,bullshit,large-2,ZeroShot,85.71
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,bullshit,medium-2,FewShot,0
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,,large-1,ZeroShot,81.82
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,bullshit,medium-1,OneShot,9.09
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,bullshit,large-2,OneShot,0
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,,large-1,OneShot,0
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,bullshit,medium-2,OneShot,0
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,bullshit,medium-1,ZeroShot,90.91
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,,small,ZeroShot,100
child_count,meta-llama,Meta-Llama-3.1-8B-Instruct,,small,FewShot,0
child_count,meta-llama,Llama-3.1-405B-Instruct,,large-2,ZeroShot,100
child_count,meta-llama,Llama-3.1-405B-Instruct,,large-1,ZeroShot,72.73
child_count,meta-llama,Llama-3.1-405B-Instruct,,small,ZeroShot,100
child_count,meta-llama,Llama-3.1-405B-Instruct,bullshit,small,ZeroShot,100
child_count,meta-llama,Llama-3.1-405B-Instruct,,medium-2,ZeroShot,100
child_count,meta-llama,Llama-3.1-405B-Instruct,bullshit,medium-2,ZeroShot,100
child_count,meta-llama,Llama-3.1-405B-Instruct,bullshit,large-2,ZeroShot,100
child_count,meta-llama,Llama-3.1-405B-Instruct,bullshit,medium-1,ZeroShot,72.73
child_count,meta-llama,Llama-3.1-405B-Instruct,,medium-1,ZeroShot,72.73
child_count,meta-llama,Llama-3.1-405B-Instruct,bullshit,large-1,ZeroShot,72.73
child_count,meta-llama,Llama-3.2-3B-Instruct,,medium-2,OneShot,100
child_count,meta-llama,Llama-3.2-3B-Instruct,bullshit,small,FewShot,66.67
child_count,meta-llama,Llama-3.2-3B-Instruct,bullshit,medium-2,ZeroShot,100
child_count,meta-llama,Llama-3.2-3B-Instruct,bullshit,small,ZeroShot,100
child_count,meta-llama,Llama-3.2-3B-Instruct,,large-2,ZeroShot,71.43
child_count,meta-llama,Llama-3.2-3B-Instruct,bullshit,large-1,OneShot,36.36
child_count,meta-llama,Llama-3.2-3B-Instruct,,large-2,OneShot,57.14
